"BGN_DATE","COUNTY","COUNTYNAME","STATE","EVTYPE","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP"
"6/21/2011 0:00:00",333,"MILLS","TX","THUNDERSTORM WIND",0,0,5,3,0,3
"6/21/2011 0:00:00",237,"JACK","TX","HAIL",0,0,0,3,0,3
"6/13/2011 0:00:00",35,"FLAGLER","FL","HAIL",0,0,0,3,0,3
"6/13/2011 0:00:00",35,"FLAGLER","FL","HAIL",0,0,0,3,0,3
"6/13/2011 0:00:00",35,"FLAGLER","FL","HAIL",0,0,0,3,0,3
"6/13/2011 0:00:00",1,"ALACHUA","FL","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",121,"DENTON","TX","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",419,"SHELBY","TX","TORNADO",0,0,0,3,0,3
"6/21/2011 0:00:00",133,"EASTLAND","TX","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",121,"DENTON","TX","THUNDERSTORM WIND",0,0,8,3,0,3
"6/21/2011 0:00:00",121,"DENTON","TX","THUNDERSTORM WIND",0,0,15,3,0,3
"6/21/2011 0:00:00",439,"TARRANT","TX","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",133,"EASTLAND","TX","HAIL",0,0,2,3,0,3
"6/22/2011 0:00:00",215,"HIDALGO","TX","HEAVY RAIN",0,0,0,3,0,3
"6/12/2011 0:00:00",11,"BROWARD","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"6/12/2011 0:00:00",11,"BROWARD","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"6/12/2011 0:00:00",11,"BROWARD","FL","HAIL",0,0,0,3,0,3
"6/12/2011 0:00:00",11,"BROWARD","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"6/13/2011 0:00:00",99,"PALM BEACH","FL","HAIL",0,0,0,3,0,3
"6/13/2011 0:00:00",99,"PALM BEACH","FL","HAIL",0,0,0,3,0,3
"6/13/2011 0:00:00",99,"PALM BEACH","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"6/14/2011 0:00:00",497,"WISE","TX","THUNDERSTORM WIND",0,0,40,3,0,3
"6/14/2011 0:00:00",497,"WISE","TX","THUNDERSTORM WIND",0,1,12,3,0,3
"6/20/2011 0:00:00",439,"TARRANT","TX","HAIL",0,0,10,3,0,3
"6/20/2011 0:00:00",181,"GRAYSON","TX","THUNDERSTORM WIND",0,0,1,3,0,3
"6/20/2011 0:00:00",439,"TARRANT","TX","HAIL",0,0,0,3,0,3
"6/23/2011 0:00:00",61,"CAMERON","TX","HEAVY RAIN",0,0,0,3,0,3
"6/12/2011 0:00:00",11,"BROWARD","FL","HAIL",0,0,0,3,0,3
"6/12/2011 0:00:00",11,"BROWARD","FL","HAIL",0,0,0,3,0,3
"6/12/2011 0:00:00",11,"BROWARD","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"6/10/2011 0:00:00",445,"TERRY","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"6/9/2011 0:00:00",3,"AROOSTOOK","ME","TORNADO",0,0,0,3,0,3
"6/18/2011 0:00:00",9,"BREVARD","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"6/18/2011 0:00:00",9,"BREVARD","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"6/21/2011 0:00:00",387,"RED RIVER","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"6/15/2011 0:00:00",21,"COLLIER","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"6/15/2011 0:00:00",21,"COLLIER","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"6/20/2011 0:00:00",497,"WISE","TX","HAIL",0,0,15,3,0,3
"6/22/2011 0:00:00",489,"WILLACY","TX","HEAVY RAIN",0,0,10,3,0,3
"6/20/2011 0:00:00",503,"YOUNG","TX","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",497,"WISE","TX","THUNDERSTORM WIND",0,0,50,3,0,3
"6/21/2011 0:00:00",439,"TARRANT","TX","THUNDERSTORM WIND",0,0,10,3,0,3
"6/21/2011 0:00:00",439,"TARRANT","TX","THUNDERSTORM WIND",0,0,10,3,0,3
"6/18/2011 0:00:00",367,"PARKER","TX","THUNDERSTORM WIND",0,0,15,3,0,3
"6/21/2011 0:00:00",439,"TARRANT","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"6/21/2011 0:00:00",35,"BOSQUE","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"6/21/2011 0:00:00",439,"TARRANT","TX","THUNDERSTORM WIND",0,0,4,3,0,3
"6/21/2011 0:00:00",349,"NAVARRO","TX","HAIL",0,0,0,3,0,3
"6/20/2011 0:00:00",503,"YOUNG","TX","HAIL",0,0,40,3,0,3
"6/21/2011 0:00:00",35,"BOSQUE","TX","THUNDERSTORM WIND",0,0,25,3,0,3
"6/10/2011 0:00:00",101,"COTTLE","TX","THUNDERSTORM WIND",0,0,100,3,0,3
"6/5/2011 0:00:00",73,"LEON","FL","THUNDERSTORM WIND",0,0,1.5,3,0,3
"6/5/2011 0:00:00",73,"LEON","FL","THUNDERSTORM WIND",0,0,25,3,0,3
"6/21/2011 0:00:00",121,"DENTON","TX","THUNDERSTORM WIND",0,0,7,3,0,3
"6/15/2011 0:00:00",21,"COLLIER","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"6/18/2011 0:00:00",363,"PALO PINTO","TX","HAIL",0,0,0,3,0,3
"6/1/2011 0:00:00",141,"EL PASO","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"6/14/2011 0:00:00",497,"WISE","TX","THUNDERSTORM WIND",0,0,10,3,0,3
"6/20/2011 0:00:00",503,"YOUNG","TX","HAIL",0,0,1,3,0,3
"6/9/2011 0:00:00",19,"PENOBSCOT","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"6/9/2011 0:00:00",19,"PENOBSCOT","ME","HAIL",0,0,0,3,0,3
"6/5/2011 0:00:00",481,"WHARTON","TX","THUNDERSTORM WIND",0,3,0,3,0,3
"6/6/2011 0:00:00",291,"LIBERTY","TX","THUNDERSTORM WIND",0,0,1,3,0,3
"6/6/2011 0:00:00",201,"HARRIS","TX","THUNDERSTORM WIND",0,0,10,3,0,3
"6/21/2011 0:00:00",83,"COLEMAN","TX","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",49,"BROWN","TX","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",353,"NOLAN","TX","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",431,"STERLING","TX","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",83,"COLEMAN","TX","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",83,"COLEMAN","TX","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",49,"BROWN","TX","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",451,"TOM GREEN","TX","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",411,"SAN SABA","TX","HAIL",0,0,0,3,0,3
"6/30/2011 0:00:00",19,"PIMA","AZ","THUNDERSTORM WIND",0,0,10,3,0,3
"6/21/2011 0:00:00",451,"TOM GREEN","TX","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",83,"COLEMAN","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"6/1/2011 0:00:00",17,"OXFORD","ME","HAIL",0,0,0,3,0,3
"6/1/2011 0:00:00",17,"OXFORD","ME","HAIL",0,0,0,3,0,3
"6/1/2011 0:00:00",17,"OXFORD","ME","HAIL",0,0,0,3,0,3
"6/1/2011 0:00:00",7,"FRANKLIN","ME","HAIL",0,0,0,3,0,3
"6/1/2011 0:00:00",1,"ANDROSCOGGIN","ME","HAIL",0,0,0,3,0,3
"6/1/2011 0:00:00",17,"OXFORD","ME","HAIL",0,0,0,3,0,3
"6/1/2011 0:00:00",1,"ANDROSCOGGIN","ME","HAIL",0,0,0,3,0,3
"6/1/2011 0:00:00",1,"ANDROSCOGGIN","ME","HAIL",0,0,0,3,0,3
"6/1/2011 0:00:00",5,"CUMBERLAND","ME","HAIL",0,0,0,3,0,3
"6/12/2011 0:00:00",165,"GAINES","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"6/12/2011 0:00:00",165,"GAINES","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"6/29/2011 0:00:00",3,"COCHISE","AZ","THUNDERSTORM WIND",0,0,0,3,0,3
"6/29/2011 0:00:00",11,"GREENLEE","AZ","THUNDERSTORM WIND",0,0,0,3,0,3
"6/29/2011 0:00:00",9,"GRAHAM","AZ","THUNDERSTORM WIND",0,0,0,3,0,3
"6/18/2011 0:00:00",11,"KENNEBEC","ME","HAIL",0,0,0,3,0,3
"6/18/2011 0:00:00",5,"CUMBERLAND","ME","HAIL",0,0,0,3,0,3
"6/18/2011 0:00:00",31,"YORK","ME","HAIL",0,0,0,3,0,3
"6/18/2011 0:00:00",25,"SOMERSET","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"6/5/2011 0:00:00",201,"HARRIS","TX","THUNDERSTORM WIND",0,0,11,3,0,3
"6/5/2011 0:00:00",477,"WASHINGTON","TX","THUNDERSTORM WIND",0,0,20,3,0,3
"6/5/2011 0:00:00",473,"WALLER","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"6/5/2011 0:00:00",339,"MONTGOMERY","TX","THUNDERSTORM WIND",0,0,5,3,0,3
"6/5/2011 0:00:00",239,"JACKSON","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"6/5/2011 0:00:00",201,"HARRIS","TX","THUNDERSTORM WIND",0,0,3,3,0,3
"6/5/2011 0:00:00",201,"HARRIS","TX","THUNDERSTORM WIND",0,0,15,3,0,3
"6/5/2011 0:00:00",157,"FORT BEND","TX","THUNDERSTORM WIND",0,0,3,3,0,3
"6/18/2011 0:00:00",25,"SOMERSET","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"6/18/2011 0:00:00",17,"OXFORD","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"6/18/2011 0:00:00",1,"ANDROSCOGGIN","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"6/20/2011 0:00:00",441,"TAYLOR","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"6/20/2011 0:00:00",447,"THROCKMORTON","TX","HAIL",0,0,0,3,0,3
"6/20/2011 0:00:00",447,"THROCKMORTON","TX","FUNNEL CLOUD",0,0,0,3,0,3
"6/20/2011 0:00:00",447,"THROCKMORTON","TX","HAIL",0,0,0,3,0,3
"6/21/2011 0:00:00",461,"UPTON","TX","HAIL",0,0,0,3,0,3
"6/18/2011 0:00:00",11,"KENNEBEC","ME","HAIL",0,0,0,3,0,3
"6/5/2011 0:00:00",239,"JACKSON","TX","HAIL",0,0,0,3,0,3
"6/28/2011 0:00:00",223,"HOPKINS","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"6/7/2011 0:00:00",250,"TXZ250","TX","DROUGHT",0,0,0,3,0,3
"6/12/2011 0:00:00",11,"TXZ011","TX","WILDFIRE",0,0,0,3,0,3
"6/9/2011 0:00:00",248,"TXZ248","TX","WILDFIRE",0,0,0,3,0,3
"6/18/2011 0:00:00",250,"TXZ250","TX","WILDFIRE",0,0,250,3,5,3
"6/18/2011 0:00:00",441,"TAYLOR","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"6/9/2011 0:00:00",248,"TXZ248","TX","WILDFIRE",0,0,0,3,0,3
"6/12/2011 0:00:00",241,"TXZ241","TX","WILDFIRE",0,0,10,3,0,3
"6/13/2011 0:00:00",41,"FLZ041","FL","WILDFIRE",0,0,17,3,0,3
"6/22/2011 0:00:00",127,"TXZ127","TX","WILDFIRE",0,0,0,3,0,3
"6/24/2011 0:00:00",127,"TXZ127","TX","WILDFIRE",0,0,0,3,0,3
"6/25/2011 0:00:00",99,"TXZ099","TX","WILDFIRE",0,0,0,3,0,3
"6/19/2011 0:00:00",55,"TXZ055","TX","HIGH WIND",0,0,0,3,0,3
"6/18/2011 0:00:00",399,"RUNNELS","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"6/13/2011 0:00:00",116,"TXZ116","TX","WILDFIRE",0,0,200,3,0,3
"6/6/2011 0:00:00",39,"FLZ039","FL","WILDFIRE",0,0,0,3,0,3
"6/1/2011 0:00:00",27,"TXZ021>044","TX","DROUGHT",0,0,0,3,0,3
"6/21/2011 0:00:00",251,"TXZ251 - 254 - 256","TX","DROUGHT",0,0,0,3,0,3
"6/4/2011 0:00:00",118,"TXZ118","TX","HEAT",1,0,0,3,0,3
"6/20/2011 0:00:00",180,"TXZ180","TX","WILDFIRE",0,0,0,3,0,3
"6/8/2011 0:00:00",201,"TXZ201","TX","WILDFIRE",0,0,0,3,0,3
"6/28/2011 0:00:00",27,"TXZ027","TX","WILDFIRE",0,0,0,3,0,3
"6/28/2011 0:00:00",28,"TXZ028","TX","WILDFIRE",0,0,0,3,0,3
"6/1/2011 0:00:00",17,"AZZ017","AZ","WILDFIRE",0,0,58,6,0,3
"6/2/2011 0:00:00",15,"AZZ015","AZ","WILDFIRE",0,0,0,3,0,3
"6/23/2011 0:00:00",16,"AZZ016","AZ","WILDFIRE",0,0,0,3,0,3
"6/18/2011 0:00:00",134,"TXZ119 - 134","TX","WILDFIRE",0,0,461,3,0,3
"6/27/2011 0:00:00",501,"AZZ501>509 - 512","AZ","HEAT",0,0,0,3,0,3
"6/8/2011 0:00:00",65,"TXZ065","TX","WILDFIRE",0,0,0,3,0,3
"6/19/2011 0:00:00",117,"TXZ117","TX","WILDFIRE",0,0,10,3,0,3
"6/20/2011 0:00:00",100,"TXZ100","TX","WILDFIRE",0,0,5,3,0,3
"6/20/2011 0:00:00",72,"TXZ072","TX","WILDFIRE",0,2,0,3,0,3
"6/20/2011 0:00:00",72,"TXZ072","TX","WILDFIRE",0,2,0,3,0,3
"6/20/2011 0:00:00",98,"TXZ098","TX","WILDFIRE",0,2,0,3,0,3
"6/13/2011 0:00:00",119,"TXZ119","TX","HEAT",3,140,0,3,0,3
"6/19/2011 0:00:00",12,"TXZ012","TX","WILDFIRE",0,0,0,3,0,3
"6/13/2011 0:00:00",13,"TXZ013","TX","WILDFIRE",0,0,85,3,0,3
"6/19/2011 0:00:00",17,"TXZ017","TX","WILDFIRE",0,0,0,3,0,3
"6/30/2011 0:00:00",18,"TXZ018","TX","WILDFIRE",0,0,7,3,0,3
"6/17/2011 0:00:00",257,"TXZ257","TX","RIP CURRENT",1,0,0,3,0,3
"6/28/2011 0:00:00",375,"POTTER","TX","THUNDERSTORM WIND",0,0,15,3,0,3
"6/16/2011 0:00:00",41,"TXZ041","TX","HIGH WIND",0,0,0,3,0,3
"6/18/2011 0:00:00",34,"TXZ034","TX","HIGH WIND",0,0,0,3,0,3
"6/18/2011 0:00:00",30,"TXZ030","TX","HIGH WIND",0,0,250,3,0,3
"6/19/2011 0:00:00",39,"TXZ039","TX","HIGH WIND",0,0,0,3,0,3
"6/11/2011 0:00:00",250,"TXZ250","TX","WILDFIRE",0,0,0,3,0,3
"6/19/2011 0:00:00",81,"TXZ081","TX","HIGH WIND",0,0,0,3,0,3
"6/18/2011 0:00:00",44,"TXZ044","TX","WILDFIRE",0,0,0,3,0,3
"6/18/2011 0:00:00",33,"TXZ033","TX","WILDFIRE",0,0,0,3,0,3
"6/2/2011 0:00:00",181,"TXZ181","TX","WILDFIRE",0,0,0,3,0,3
"6/4/2011 0:00:00",201,"TXZ201","TX","WILDFIRE",0,0,0,3,0,3
"6/12/2011 0:00:00",250,"TXZ250","TX","WILDFIRE",0,0,0,3,0,3
"6/19/2011 0:00:00",16,"AZZ016","AZ","WILDFIRE",0,0,0,3,0,3
"6/12/2011 0:00:00",12,"TXZ012","TX","HIGH WIND",0,0,0,3,0,3
"7/2/2011 0:00:00",131,"WALTON","FL","HAIL",0,0,0,3,0,3
"7/26/2011 0:00:00",1,"APACHE","AZ","FLASH FLOOD",0,0,5,3,0,3
"7/28/2011 0:00:00",5,"COCONINO","AZ","FLASH FLOOD",0,0,10,3,0,3
"7/28/2011 0:00:00",5,"COCONINO","AZ","FLASH FLOOD",0,0,10,3,0,3
"7/10/2011 0:00:00",1,"ALACHUA","FL","HEAVY RAIN",0,0,0,3,0,3
"7/10/2011 0:00:00",1,"ALACHUA","FL","HEAVY RAIN",0,0,0,3,0,3
"7/24/2011 0:00:00",1,"ALACHUA","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"7/2/2011 0:00:00",131,"WALTON","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"7/15/2011 0:00:00",79,"MADISON","FL","THUNDERSTORM WIND",0,0,2,3,0,3
"7/15/2011 0:00:00",79,"MADISON","FL","THUNDERSTORM WIND",0,0,3,3,0,3
"7/15/2011 0:00:00",79,"MADISON","FL","THUNDERSTORM WIND",0,0,2,3,0,3
"7/16/2011 0:00:00",131,"WALTON","FL","HEAVY RAIN",0,0,0,3,0,3
"7/17/2011 0:00:00",37,"FRANKLIN","FL","HEAVY RAIN",0,0,0,3,0,3
"7/4/2011 0:00:00",29,"KERN","CA","FLASH FLOOD",0,0,5,3,0,3
"7/25/2011 0:00:00",35,"FLAGLER","FL","HAIL",0,0,0,3,0,3
"7/25/2011 0:00:00",7,"BRADFORD","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"7/25/2011 0:00:00",19,"CLAY","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"7/25/2011 0:00:00",107,"PUTNAM","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"7/25/2011 0:00:00",31,"DUVAL","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"7/31/2011 0:00:00",13,"MARICOPA","AZ","THUNDERSTORM WIND",0,0,100,3,0,3
"7/12/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/12/2011 0:00:00",3,"AROOSTOOK","ME","FLASH FLOOD",0,0,0,3,0,3
"7/12/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/5/2011 0:00:00",29,"KERN","CA","FLASH FLOOD",0,0,2.5,3,0,3
"7/12/2011 0:00:00",3,"AROOSTOOK","ME","FLASH FLOOD",0,0,0,3,0,3
"7/12/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/25/2011 0:00:00",109,"ST. JOHNS","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"7/25/2011 0:00:00",35,"FLAGLER","FL","THUNDERSTORM WIND",0,0,0,3,0,3
"7/11/2011 0:00:00",381,"RANDALL","TX","HAIL",0,0,0,3,0,3
"7/9/2011 0:00:00",1,"APACHE","AZ","HEAVY RAIN",0,0,10,3,0,3
"7/5/2011 0:00:00",245,"JEFFERSON","TX","LIGHTNING",0,0,30,3,0,3
"7/31/2011 0:00:00",13,"MARICOPA","AZ","HEAVY RAIN",0,0,0,3,0,3
"7/18/2011 0:00:00",13,"MARICOPA","AZ","THUNDERSTORM WIND",0,0,14,3,0,3
"7/2/2011 0:00:00",339,"MONTGOMERY","TX","THUNDERSTORM WIND",0,0,5,3,0,3
"7/26/2011 0:00:00",1,"ALACHUA","FL","HAIL",0,0,0,3,0,3
"7/10/2011 0:00:00",1,"APACHE","AZ","FLASH FLOOD",0,0,10,3,0,3
"7/11/2011 0:00:00",1,"APACHE","AZ","FUNNEL CLOUD",0,0,0,3,0,3
"7/20/2011 0:00:00",17,"NAVAJO","AZ","FLASH FLOOD",0,0,20,3,0,3
"7/23/2011 0:00:00",5,"COCONINO","AZ","HEAVY RAIN",0,0,0,3,0,3
"7/30/2011 0:00:00",13,"MARICOPA","AZ","LIGHTNING",0,1,0,3,0,3
"7/25/2011 0:00:00",13,"MARICOPA","AZ","LIGHTNING",0,0,4,3,0,3
"7/31/2011 0:00:00",21,"PINAL","AZ","THUNDERSTORM WIND",0,0,75,3,0,3
"7/31/2011 0:00:00",21,"PINAL","AZ","THUNDERSTORM WIND",0,0,5,3,0,3
"7/31/2011 0:00:00",13,"MARICOPA","AZ","THUNDERSTORM WIND",0,0,3,3,0,3
"7/31/2011 0:00:00",13,"MARICOPA","AZ","THUNDERSTORM WIND",0,0,50,3,0,3
"7/14/2011 0:00:00",291,"LIBERTY","TX","THUNDERSTORM WIND",0,0,3,3,0,3
"7/20/2011 0:00:00",15,"AUSTIN","TX","FUNNEL CLOUD",0,0,0,3,0,3
"7/24/2011 0:00:00",17,"NAVAJO","AZ","HEAVY RAIN",0,0,0,3,0,3
"7/24/2011 0:00:00",17,"NAVAJO","AZ","HEAVY RAIN",0,0,0,3,0,3
"7/24/2011 0:00:00",17,"NAVAJO","AZ","HEAVY RAIN",0,0,0,3,0,3
"7/24/2011 0:00:00",17,"NAVAJO","AZ","TORNADO",0,0,0,3,0,3
"7/25/2011 0:00:00",17,"NAVAJO","AZ","FLASH FLOOD",0,0,0,3,0,3
"7/25/2011 0:00:00",17,"NAVAJO","AZ","HEAVY RAIN",0,0,0,3,0,3
"7/12/2011 0:00:00",1,"APACHE","AZ","LIGHTNING",1,0,0,3,0,3
"7/26/2011 0:00:00",1,"APACHE","AZ","FLASH FLOOD",0,0,5,3,0,3
"7/31/2011 0:00:00",103,"PINELLAS","FL","LIGHTNING",0,1,0,3,0,3
"7/8/2011 0:00:00",57,"HILLSBOROUGH","FL","LIGHTNING",0,0,0,3,0,3
"7/12/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/12/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/12/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/12/2011 0:00:00",3,"AROOSTOOK","ME","FLASH FLOOD",0,0,0,3,0,3
"7/14/2011 0:00:00",389,"REEVES","TX","THUNDERSTORM WIND",0,0,40,3,0,3
"7/12/2011 0:00:00",3,"AROOSTOOK","ME","HAIL",0,0,0,3,0,3
"7/23/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/23/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/23/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/22/2011 0:00:00",243,"JEFF DAVIS","TX","FLASH FLOOD",0,0,0,3,0,3
"7/27/2011 0:00:00",377,"PRESIDIO","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"7/5/2011 0:00:00",13,"MARICOPA","AZ","THUNDERSTORM WIND",0,0,0,3,0,3
"7/7/2011 0:00:00",83,"MARION","FL","HEAVY RAIN",0,0,0,3,0,3
"7/4/2011 0:00:00",5,"CUMBERLAND","ME","HAIL",0,0,0,3,0,3
"7/4/2011 0:00:00",5,"CUMBERLAND","ME","HAIL",0,0,0,3,0,3
"7/29/2011 0:00:00",65,"CARSON","TX","THUNDERSTORM WIND",0,0,60,3,0,3
"7/22/2011 0:00:00",195,"HANSFORD","TX","THUNDERSTORM WIND",0,0,2,3,0,3
"7/22/2011 0:00:00",375,"POTTER","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"7/22/2011 0:00:00",375,"POTTER","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"7/2/2011 0:00:00",13,"MARICOPA","AZ","THUNDERSTORM WIND",0,0,128,3,0,3
"7/2/2011 0:00:00",13,"MARICOPA","AZ","THUNDERSTORM WIND",0,1,0,3,0,3
"7/2/2011 0:00:00",21,"PINAL","AZ","THUNDERSTORM WIND",0,0,0,3,0,3
"7/5/2011 0:00:00",19,"PIMA","AZ","THUNDERSTORM WIND",0,0,20,3,0,3
"7/12/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/12/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/22/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/22/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/22/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,4,0,3,0,3
"7/23/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/4/2011 0:00:00",25,"SOMERSET","ME","HAIL",0,0,0,3,0,3
"7/4/2011 0:00:00",25,"SOMERSET","ME","HAIL",0,0,0,3,0,3
"7/23/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/23/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/23/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/23/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/23/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/4/2011 0:00:00",5,"CUMBERLAND","ME","HAIL",0,0,0,3,0,3
"7/4/2011 0:00:00",5,"CUMBERLAND","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/4/2011 0:00:00",5,"CUMBERLAND","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/4/2011 0:00:00",5,"CUMBERLAND","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/4/2011 0:00:00",5,"CUMBERLAND","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/4/2011 0:00:00",5,"CUMBERLAND","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/25/2011 0:00:00",67,"CASS","TX","THUNDERSTORM WIND",0,0,0,3,0,3
"7/4/2011 0:00:00",25,"SOMERSET","ME","HAIL",0,0,0,3,0,3
"7/30/2011 0:00:00",107,"TULARE","CA","FLASH FLOOD",0,0,25,3,0,3
"7/30/2011 0:00:00",19,"FRESNO","CA","HEAVY RAIN",0,0,0,3,0,3
"7/11/2011 0:00:00",381,"RANDALL","TX","HAIL",0,0,0,3,0,3
"7/30/2011 0:00:00",19,"FRESNO","CA","HEAVY RAIN",0,0,0,3,0,3
"7/22/2011 0:00:00",3,"AROOSTOOK","ME","HAIL",0,0,0,3,0,3
"7/22/2011 0:00:00",3,"AROOSTOOK","ME","HAIL",0,0,0,3,0,3
"7/22/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/22/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/22/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/22/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/22/2011 0:00:00",3,"AROOSTOOK","ME","FLASH FLOOD",0,0,0,3,0,3
"7/20/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
"7/5/2011 0:00:00",111,"VENTURA","CA","FLASH FLOOD",0,0,0,3,0,3
"7/6/2011 0:00:00",37,"LOS ANGELES","CA","FLASH FLOOD",0,0,0,3,0,3
"7/30/2011 0:00:00",37,"LOS ANGELES","CA","FLASH FLOOD",0,0,0,3,0,3
"7/30/2011 0:00:00",37,"LOS ANGELES","CA","FLASH FLOOD",0,0,0,3,0,3
"7/4/2011 0:00:00",111,"VENTURA","CA","FLASH FLOOD",0,0,0,3,0,3
"7/22/2011 0:00:00",3,"AROOSTOOK","ME","THUNDERSTORM WIND",0,0,0,3,0,3
